BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F11,lambda,2.8511868741023463,1.047735354644007,-14.798689831306337,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,3.9264486056365877,1.3677353546440063,-14.847107695628248,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,5.407221390060352,1.6877353546440066,-14.885925190570045,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,7.446434704163381,2.007735354644007,-14.916384031922332,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,10.254691976418194,2.3277353546440063,-14.93986569088273,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,14.122021035438669,2.6477353546440066,-14.957713025705548,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,19.447827256439016,2.967735354644007,-14.971126816897522,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,26.78214287085174,3.2877353546440062,-14.941403323543124,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,lambda,36.88243253586226,3.6077353546440065,-14.673218998617097,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,9.999999999999997e-06,-11.512925464970229,-17.19712672303168,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,1.0000000000000016e-05,-11.512925464970227,-17.197126722746575,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,1.3771277643359596e-05,-11.192925464970227,-17.197114827985473,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,1.8964808793049556e-05,-10.872925464970226,-17.197098779879774,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,2.611696473423124e-05,-10.552925464970226,-17.197077184145808,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,3.596639725569285e-05,-10.232925464970227,-17.197048182650974,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
F11,tau,4.953032424395121e-05,-9.912925464970227,-17.19700930083382,-17.197126722746575,-15.277126722746575,0.018784610816243587,1.0
