hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,gamma,mean_rmse,std_rmse,median_best_epoch,optimizer,seed,diluent_encoding,prior_mode,tau_fixed_value,forward_method,t0_as_initial_condition,sigma_main,t0_atol,reg_csv
33,5,swish,0.0,True,0.0075347400936450004,0.0015182286372727384,0.04327177070081234,0.01562595401621847,87,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,leakyrelu,0.0,True,0.007072859305248052,0.0018540726367848007,0.04445949867367745,0.005538992120134911,147,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.0,True,0.008665295083927944,0.0012479421137452892,0.0457020740956068,0.016000083379386788,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,2,swish,0.0,True,0.00800385287825927,0.0015998699973828786,0.04814930409193039,0.006187613281586586,96,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,mish,0.0,True,0.0068535212144926715,0.0009672591061041267,0.03809446431696415,0.004885858130418728,110,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,mish,0.0,True,0.006086151576677676,0.0008252588482947473,0.04755930304527282,0.021937218242227764,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,mish,0.0,True,0.005576955746375276,0.0010304779697727065,0.039871995151042935,0.00751660111732436,126,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,mish,0.0,True,0.006774553977449892,0.0012207417288212505,0.04089690297842026,0.008039956721997442,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,mish,0.0,True,0.009091441234912151,0.0011121865256847633,0.0412596382200718,0.0067931238484544975,63,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,mish,0.0,True,0.006481976315684145,0.0009576739002954804,0.0441618200391531,0.011389236260451996,135,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,mish,0.0,True,0.007947708132598088,0.00682391149906115,0.040089942514896386,0.00837753159465331,108,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,mish,0.0,True,0.0069068938544793535,0.001356793515416276,0.04756409600377083,0.02474663078272859,136,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,gelu,0.0,True,0.005786589327287852,0.0008668756363189608,0.04166823625564575,0.013250347491678036,219,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.007290773532108214,0.014949505685554237,0.045097806677222255,0.015809053787812322,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,mish,0.0,True,0.00920648214439678,0.626122580709402,0.04203529134392738,0.005585090411278782,42,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.008213051738966021,0.009669013912318909,0.03672305159270763,0.005497637999572539,184,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.1,True,0.00856684218331601,0.010284125864576731,0.04794973954558372,0.010710825344521368,101,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.008149710203498882,0.024958868404279917,0.04572964459657669,0.019895075318431883,52,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,swish,0.2,True,0.009407847261950951,0.008336434409170498,0.05089784115552902,0.02121702719691061,199,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,4,swish,0.0,True,0.007773307305091788,0.013519899070541805,0.04185140281915665,0.010578212806049805,71,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,swish,0.0,True,0.008436988061590947,0.012040944990052323,0.04675751440227032,0.022280510041338773,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.0015387048641756086,0.009281111578915818,0.042752788215875616,0.00923695453433838,224,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,swish,0.0,True,0.00909281947987322,0.0061711398583462656,0.04031424783170223,0.009828317520456004,77,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,5,swish,0.0,True,0.006455738516723682,0.000697180321203545,0.04789158701896668,0.021486679735593848,104,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,2,mish,0.0,True,0.007567437772049886,0.001683723765857823,0.052375003695487976,0.020347412126124773,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,swish,0.0,True,0.008181856199741344,0.002873688712475773,0.045284683257341383,0.01684299750758294,72,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
27,5,swish,0.0,True,0.006285682813446379,0.0104451085677699,0.046984488889574995,0.020815176511678416,126,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
56,5,swish,0.0,True,0.00699728119839547,0.01938637232439077,0.04633155390620232,0.018065966424014472,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,4,leakyrelu,0.0,True,0.009602929858914014,0.016731022795712938,0.046646296977996826,0.012093610632235264,81,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
28,5,swish,0.0,True,0.007549329020784403,0.0013923599457906295,0.044597931951284406,0.01645746688682901,78,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.005693100292905375,0.002255117348143085,0.038199201226234436,0.005126588456804825,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.004897923693418506,0.0022700800887240948,0.04353219568729401,0.015002673947847397,104,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.0,True,0.005729073595469397,0.003866605917593089,0.0400706060230732,0.0075128180853337705,118,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.0,True,0.00525249131937266,0.0032603047371225326,0.04259785935282708,0.009606650257437795,103,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
17,5,mish,0.0,True,0.005888541797026114,0.007219383923909005,0.043443096429109575,0.015495110996258755,145,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.006169651874873418,0.0022777909146260264,0.03811530508100987,0.006054457717058497,140,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,4,gelu,0.1,True,0.005578581023887775,0.0020444309035650816,0.04855774044990538,0.007166623698434369,100,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.006146001086145871,0.0025617097535670557,0.045911908894777295,0.01642594024601256,200,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.00676852992048989,0.012751536193476735,0.03824428766965866,0.006699585099527199,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.006767845035488778,0.013347011431730641,0.03806695640087128,0.0064374954217378535,161,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.006716150627414513,0.012347217470283613,0.04114391356706619,0.008481678975698738,95,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,gelu,0.2,True,0.006070959017999136,0.009615294813657546,0.052803778648376466,0.013761506715831337,159,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.006918021899047322,0.028371173686313363,0.038628250360488885,0.004912953373384329,107,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.0,True,0.006547300002829421,0.01503380518755181,0.03943473771214485,0.010238168335812784,106,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.0,True,0.005353632930062212,0.012135808619127927,0.03833191618323326,0.00549096297967997,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,4,gelu,0.0,True,0.0048426515947591715,0.012082042282886759,0.04075313434004784,0.0035595791385611398,140,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.0057094445393846074,0.010273822873594076,0.039817252382636066,0.009443143700360156,102,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.0045821662896712466,0.009008438491737924,0.04614076167345047,0.016258625199857418,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,2,gelu,0.0,True,0.005759248383037746,0.018595835529171684,0.05247724056243897,0.005924064020508318,116,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.0049951698700393616,0.014224486838684122,0.03909115642309189,0.006156270629819129,68,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,gelu,0.0,True,0.0038958991734803156,0.01143091077716693,0.0449126984924078,0.02041689588053173,77,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.0061835244790251894,0.015835247172984894,0.03669728003442287,0.006390947169504982,195,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.006608265889776887,0.01783058980434475,0.042370788753032684,0.006988565709223796,62,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.00626538075681366,0.033363470894981484,0.04437341764569282,0.017797624952728283,99,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,gelu,0.0,True,0.006126802101196739,0.02295179304381991,0.042712516337633136,0.012328928717211666,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,4,gelu,0.0,True,0.007142475091874418,0.020407912602700508,0.03983767852187157,0.006443526712346605,130,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,5,gelu,0.0,True,0.007645954332769805,0.0005108781899978134,0.04058890268206596,0.006171123022287711,93,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,5,gelu,0.0,True,0.006716864369370266,0.002619222231880395,0.04025412537157536,0.009365912836001059,122,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.1,True,0.0071973485476457,0.016653699315977495,0.046299438923597336,0.005246976370986082,118,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,gelu,0.0,True,0.0055477947708679936,0.014717016846633237,0.04038306549191475,0.006868383493864386,67,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
33,5,gelu,0.0,True,0.00601502591038989,0.007712394128279024,0.041569332033395766,0.008280486466408925,108,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.007827515677144098,0.0017221034028839064,0.04711058661341668,0.011131888496217287,84,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
36,5,gelu,0.0,True,0.006705876429023554,0.013952361648874931,0.0406713467091322,0.008528035656686875,113,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,4,gelu,0.2,True,0.007411680340022284,0.0022186411122637373,0.05106955021619797,0.011009158849196059,178,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
12,5,gelu,0.0,True,0.006280558620776632,0.0010183098516642747,0.045021587237715724,0.014045246591067623,108,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.007016707031413435,0.01732945169828212,0.041056661307811736,0.009670949284754092,114,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
58,5,gelu,0.0,True,0.008032394016621244,0.005276253976634275,0.03950687758624554,0.00986691043213754,214,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,gelu,0.0,True,0.006547513160414946,0.0006438427467721022,0.04369219467043877,0.014489854034594069,126,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
54,5,gelu,0.0,True,0.0077257839540759285,0.001862080253065136,0.041829740256071085,0.009374622426566613,69,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
35,5,gelu,0.0,True,0.008862145467437663,0.006950173846620229,0.04291475638747215,0.00757999867653692,55,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
31,5,mish,0.0,True,0.005964178212582162,0.0022034040496717046,0.04550319835543633,0.01758721959384096,73,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
34,2,gelu,0.0,True,0.005257221446628705,0.010508591489638305,0.05308251306414604,0.007502420165874787,93,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
30,5,mish,0.0,True,0.007065481601216152,0.0229199070442186,0.041343149915337565,0.0070956329591238985,160,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
32,5,gelu,0.0,True,0.008383057439139259,0.008628428404377192,0.04002601131796837,0.005025087490890583,90,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
55,4,leakyrelu,0.0,True,0.006559995649190249,0.00013415021824882188,0.04959850683808327,0.005363898091595644,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
57,5,gelu,0.0,True,0.005579544495753961,0.013610095602501057,0.04384756237268448,0.0059282713138739855,61,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
29,5,mish,0.0,True,0.00787103863267583,0.0017091877212435428,0.04310375340282917,0.010616615063810292,138,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,5,gelu,0.0,True,0.004195451154383693,0.00012508115539403038,0.03684580996632576,0.0038483616240595343,109,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
15,5,gelu,0.0,True,0.007052719502297709,0.0001265137777871856,0.041298602521419515,0.008896469350112044,209,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,5,gelu,0.0,True,0.00627950935207176,0.00011720594701239129,0.03729116916656493,0.005119697668223515,75,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,5,gelu,0.0,True,0.0039826013351813285,0.00011650980693305024,0.039745334535837167,0.006935518272302549,134,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,5,gelu,0.1,True,0.005041405041831393,0.0001224594134173136,0.04388591274619103,0.004150757275665158,62,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.003226606510264009,0.00011648340247072416,0.036862573027610784,0.003247576522337851,105,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
53,4,gelu,0.0,True,0.003102573361714208,0.00011158796545004984,0.04002073034644127,0.00682716891196254,84,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.0,True,0.00285261156190192,0.00010079963344293368,0.03777610547840595,0.005572017889813831,104,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.002933332865213514,0.00010223743379747268,0.039992085099220274,0.006916913682012109,130,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
50,4,gelu,0.0,True,0.0034805925138646342,0.00011398955305945722,0.04760707728564738,0.019638208912201527,149,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
51,4,gelu,0.2,True,0.0023010955257320256,0.00014227999015973102,0.054625313729047775,0.014969715849610706,219,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
48,4,gelu,0.0,True,0.0035467127141830257,0.00011868556048621796,0.03934610262513162,0.008161528856456412,54,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
52,4,gelu,0.0,True,0.0025288799699912465,0.00011102415267062759,0.042439104616642,0.0112538313362446,86,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
49,4,gelu,0.0,True,0.004249215488511226,0.00015233256291779672,0.04859050065279007,0.02169698809748604,82,adamw,1,continuous,tau_fixed,1.0,closed_form,True,0.03,1e-12,./souza_bayes_four_scenarios_modular_n/S3_tau_fixed_1_n1/souza_bayes_params_S3_tau_fixed_1_n1.csv
