loss_mode,diluent_encoding,hidden_size,n_hidden_layers,activation,dropout,standardize_cont,lr,mean_rmse,std_rmse,optimizer,use_scheduler,rel_eps
absolute,onehot,38,4,gelu,0.2,True,0.0376178761200131,0.059095971686181,0.0112588162876456,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0441381232774173,0.0583217556233741,0.0174309203999529,adamw,True,
absolute,onehot,61,4,mish,0.0,True,0.0342701259778963,0.0505181752556011,0.0128924731299584,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0499984953809066,0.0517183892620834,0.0101176843411258,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0410078853020416,0.0563372163115923,0.0169710502150902,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0444185702491985,0.05350513486227,0.0116090357425239,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0390210241820113,0.0519187652108843,0.0116789390661398,adamw,True,
absolute,onehot,40,4,mish,0.0,True,0.0355038910207783,0.0616840690567849,0.0251707518884169,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0423551616816153,0.0528835121298721,0.0202129744149906,adamw,True,
absolute,onehot,32,4,mish,0.1,True,0.0463600544337325,0.0519867262678464,0.010340563942377,adamw,True,
absolute,onehot,41,4,mish,0.1,True,0.0380309055393274,0.057400993160545,0.0239114576583284,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0421281284471805,0.0478160098982089,0.0082967233004769,adamw,True,
absolute,onehot,39,4,mish,0.0,True,0.0466058405146355,0.0619284665386731,0.0249110443936136,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0439348667025921,0.0506176050896435,0.0138892540758011,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0398325598720629,0.0539616915553431,0.01349964593835,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0332307207611302,0.0515316132322667,0.0151172329945478,adamw,True,
absolute,onehot,40,4,gelu,0.1,True,0.0499901446544036,0.0566304866458245,0.0066883604410769,adamw,True,
absolute,onehot,36,3,mish,0.1,True,0.0427396812421761,0.0571605446652124,0.0198288858515816,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0364549549793091,0.0481684598498845,0.0133754158065564,adamw,True,
absolute,onehot,39,4,mish,0.0,True,0.0298903332591188,0.0565735031903668,0.0202417074777435,adamw,True,
absolute,onehot,40,4,mish,0.0,True,0.0318345545165433,0.0569733798447256,0.014396580816337,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.035287636763229,0.0496791623983102,0.0218670536249886,adamw,True,
absolute,onehot,33,4,swish,0.0,True,0.0368984097456325,0.0542897048589381,0.0174671894363148,adamw,True,
absolute,onehot,39,4,mish,0.0,True,0.0371148615455369,0.0569426358178185,0.0140478602461524,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0392910712807687,0.05279845481422,0.0118051833012378,adamw,True,
absolute,onehot,41,4,mish,0.0,True,0.033350177639275,0.0510385209275973,0.0232303301931009,adamw,True,
absolute,onehot,39,4,swish,0.0,True,0.0462275718982871,0.058518456378766,0.0187567350481409,adamw,True,
absolute,onehot,35,4,mish,0.0,True,0.0412857155849861,0.0559174729512566,0.0165825863065483,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.0357492718139214,0.0625801232039256,0.0157188638400093,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0437299300326211,0.0578575207971,0.0213510470486596,adamw,True,
absolute,onehot,40,4,mish,0.0,True,0.0390469392154561,0.0531297601875818,0.0039278008231058,adamw,True,
absolute,onehot,41,4,swish,0.0,True,0.0452041139552802,0.0512463554807347,0.0106954313055372,adamw,True,
absolute,onehot,38,4,mish,0.2,True,0.0253655995616997,0.0573925017525273,0.0209266563245975,adamw,True,
absolute,onehot,36,4,mish,0.0,True,0.0409412276022663,0.0602093736095353,0.020221731386983,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0367701092852836,0.0564915692042491,0.0149914183047671,adamw,True,
absolute,onehot,37,4,swish,0.1,True,0.0468204823317003,0.0528717741144301,0.0144507780255242,adamw,True,
absolute,onehot,42,4,mish,0.0,True,0.0290221854089494,0.0525943150495081,0.0165032859666516,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0423607615134892,0.0509854785932072,0.0111960858463254,adamw,True,
absolute,onehot,37,3,mish,0.1,True,0.0334636329878784,0.0621223552795817,0.026170915064996,adamw,True,
absolute,onehot,35,4,swish,0.1,True,0.0394304989187691,0.0568511704796193,0.0121078421049031,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0442778080746551,0.0530255178611404,0.0164674941726122,adamw,True,
absolute,onehot,40,4,gelu,0.0,True,0.0212231873843965,0.0546080941222939,0.0169675001405788,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0380040730480325,0.0559967896236687,0.0146022915464949,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0472573404946264,0.0523196533163681,0.0158334850231658,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.04180442546671,0.0682957025946041,0.0206248617200009,adamw,True,
absolute,onehot,38,4,swish,0.2,True,0.0350451994219711,0.0551686872982123,0.0197413036225627,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0391378908819018,0.053539457798621,0.0102819396862639,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.046868291122965,0.0562677324365169,0.0178893920782711,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.041761350996967,0.0492517012319122,0.0097143113454003,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.031414071795274,0.0634195723299943,0.0280581030908977,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0363997268709761,0.0530413925177691,0.0119292394367763,adamw,True,
absolute,onehot,64,4,mish,0.0,True,0.0498546938457422,0.12375208466554,0.1332971381774961,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0440253520626332,0.0492843791604749,0.0051692064276274,adamw,True,
absolute,onehot,40,4,swish,0.1,True,0.0397870534409327,0.0526263391075414,0.0116141257714623,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0439396032347563,0.0543631165781357,0.0116240758990558,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0339095970142772,0.0576569126241369,0.0205007434246267,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0370314363137899,0.0540217352393247,0.0146541872769048,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0415824454263818,0.0514288831103187,0.0072670679205568,adamw,True,
absolute,onehot,34,4,swish,0.1,True,0.0469343398568839,0.0525343362219779,0.0124188192513867,adamw,True,
absolute,onehot,43,3,mish,0.1,True,0.0499010934382799,0.0534893786663045,0.0196238124024165,adamw,True,
absolute,onehot,41,4,mish,0.0,True,0.0437639781414135,0.0568418699951912,0.0134056103283754,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0395075112942111,0.0554376428388745,0.0161603892791067,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0376105654468275,0.0562554770322271,0.0147540992620187,adamw,True,
absolute,onehot,39,4,swish,0.1,True,0.0058510772743005,0.0654395655316298,0.029435040754396,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.042448190855486,0.0543810013546429,0.0106526869906795,adamw,True,
absolute,onehot,33,4,mish,0.0,True,0.0462147408236063,0.0547935309700282,0.01971832015029,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0350947179686525,0.0534365893040117,0.0120508529364397,adamw,True,
absolute,onehot,39,4,mish,0.2,True,0.0318776996508045,0.0618958931258955,0.0139299437407599,adamw,True,
absolute,onehot,37,4,swish,0.1,True,0.0405285907576825,0.0497690507264847,0.0130983665250267,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0018162195636307,0.0656317448251578,0.0202366970232077,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0444439794078032,0.0511678841640427,0.0121484628189013,adamw,True,
absolute,onehot,52,4,mish,0.1,True,0.0381870322927853,0.0561196242806059,0.0157341496700669,adamw,True,
absolute,onehot,35,4,swish,0.1,True,0.0407388461433715,0.0604999361127034,0.0185101383736234,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0468244779868224,0.0600261418258906,0.0156187932694013,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.0355856876415041,0.0544283959119314,0.0164951619774791,adamw,True,
absolute,onehot,42,4,mish,0.1,True,0.0099332662370979,0.0621450439576244,0.0257777577357949,adamw,True,
absolute,onehot,39,4,swish,0.1,True,0.043410715988641,0.0574661112583168,0.0111760166366314,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0395081825787563,0.0549175030628884,0.0147541088453425,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0119020559095245,0.0599541706590956,0.0222577414936708,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.0466778771878224,0.0520591760510249,0.0133074050597639,adamw,True,
absolute,onehot,36,3,leakyrelu,0.1,True,0.0374274011893442,0.0486288856338294,0.0147968271138887,adamw,True,
absolute,onehot,35,3,leakyrelu,0.1,True,0.0421185408049638,0.0564549604060604,0.0145191421992692,adamw,True,
absolute,onehot,34,3,leakyrelu,0.1,True,0.0376307215018033,0.0585491684781313,0.0127734428128188,adamw,True,
absolute,onehot,35,4,swish,0.1,True,0.0431301621965531,0.0528146426405608,0.0132942436148356,adamw,True,
absolute,onehot,36,3,leakyrelu,0.0,True,0.0186857982111372,0.070765570718399,0.0329261791977325,adamw,True,
absolute,onehot,45,3,leakyrelu,0.1,True,0.0393189639499557,0.0591360325966576,0.0173152228529717,adamw,True,
absolute,onehot,36,3,leakyrelu,0.1,True,0.0476103736146335,0.054684162848911,0.0115200500067629,adamw,True,
absolute,onehot,34,3,swish,0.1,True,0.04397746317069,0.0542189506908883,0.0122261469307834,adamw,True,
absolute,onehot,36,3,leakyrelu,0.0,True,0.0499591527707562,0.0711312996197326,0.0313654072176905,adamw,True,
absolute,onehot,35,3,leakyrelu,0.1,True,0.0411627205892436,0.0634879382498493,0.0231819823867574,adamw,True,
absolute,onehot,30,3,leakyrelu,0.1,True,0.0370485457463493,0.054691918980061,0.017938103557068,adamw,True,
absolute,onehot,37,3,gelu,0.2,True,0.0447578153414276,0.0545451666481185,0.0071818891416057,adamw,True,
absolute,onehot,36,3,swish,0.1,True,0.0399417560468502,0.0557119028540507,0.0187299974002736,adamw,True,
absolute,onehot,35,3,leakyrelu,0.1,True,0.035673503491803,0.0523536958357934,0.0147495124994276,adamw,True,
absolute,onehot,37,3,leakyrelu,0.0,True,0.0418439541461684,0.0749190232823706,0.0318205830787268,adamw,True,
absolute,onehot,36,4,leakyrelu,0.1,True,0.0461056136987786,0.06157472145534,0.0202161341601393,adamw,True,
absolute,onehot,41,4,swish,0.1,True,0.049969071167497,0.0504399991701115,0.0089506481399013,adamw,True,
absolute,onehot,35,4,leakyrelu,0.1,True,0.0379370653446081,0.0549856823485362,0.0097962830241254,adamw,True,
absolute,onehot,37,4,leakyrelu,0.0,True,0.0439538002294278,0.061805597058682,0.0172241650809748,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0407749886749859,0.0616758003735604,0.03145580848407,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0331889476902673,0.053560605919643,0.0187826985722328,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0378544804977975,0.0551776989169782,0.0172854099882894,adamw,True,
absolute,onehot,36,4,swish,0.0,True,0.0458506243818986,0.058235458773408,0.0139434859079965,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0419202159937854,0.0547122405728982,0.0080475468374595,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0345620973792369,0.0519488699441852,0.0122109964270597,adamw,True,
absolute,onehot,38,3,mish,0.1,True,0.0388653825276907,0.0579394952494517,0.0191598259627159,adamw,True,
absolute,onehot,36,4,swish,0.1,True,0.0443880029815865,0.0509433363126595,0.0077956721678732,adamw,True,
absolute,onehot,39,4,mish,0.0,True,0.0466495044277018,0.0592139378881642,0.0218016204352504,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.040982891392081,0.0560576465782518,0.0108403498899828,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0359828966332385,0.0540321870941556,0.0201355232269518,adamw,True,
absolute,onehot,35,4,gelu,0.1,True,0.0431360078969936,0.055862041294634,0.0168976596128132,adamw,True,
absolute,onehot,40,4,swish,0.0,True,0.0388254761454683,0.0541256974231103,0.0149779952417696,adamw,True,
absolute,onehot,38,4,mish,0.2,True,0.0467913050733248,0.0689244409507465,0.0182703533776553,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.015692801100302,0.0541015061663005,0.0255921217651223,adamw,True,
absolute,onehot,36,4,leakyrelu,0.1,True,0.0497871172129469,0.0544328957592881,0.0079854582316421,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0326179039887198,0.0540461818231274,0.018005702130157,adamw,True,
absolute,onehot,34,4,mish,0.0,True,0.0410457268506566,0.0564056573098759,0.0208219598622625,adamw,True,
absolute,onehot,38,4,swish,0.1,True,0.008432576219227,0.058839294785176,0.0227630792256611,adamw,True,
absolute,onehot,40,4,mish,0.1,True,0.0366588520249223,0.0553878747865161,0.010902635422323,adamw,True,
absolute,onehot,37,3,mish,0.1,True,0.0435942235922949,0.0497985084951056,0.0111328197708614,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0043821168944526,0.0599279334765004,0.0230367657435474,adamw,True,
absolute,onehot,38,4,swish,0.0,True,0.0399163422001139,0.0536490725616064,0.0177210999879704,adamw,True,
absolute,onehot,41,4,mish,0.1,True,0.0444395170325702,0.0537171398907972,0.0138722198897718,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0302980383631124,0.0549153139001882,0.0199486301099512,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0353680942440429,0.0530459128255372,0.0100354049100917,adamw,True,
absolute,onehot,37,4,swish,0.0,True,0.0384518736270232,0.0573351884844541,0.0145001575927969,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0498850344817296,0.0483999583198567,0.0081618403386239,adamw,True,
absolute,onehot,33,4,mish,0.1,True,0.0499146948821223,0.0495178829158347,0.0069886899986269,adamw,True,
absolute,onehot,35,4,leakyrelu,0.1,True,0.0469323030964571,0.0609998015694148,0.0130981991982152,adamw,True,
absolute,onehot,34,4,mish,0.1,True,0.0053464596714097,0.0644815008169842,0.022912063149743,adamw,True,
absolute,onehot,35,4,mish,0.0,True,0.0480539117792269,0.0519390563823519,0.0088393202807712,adamw,True,
absolute,onehot,34,4,swish,0.1,True,0.0469216355582272,0.0536918897780456,0.0133769479541425,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0498781219249081,0.0534871658644121,0.0088617536782122,adamw,True,
absolute,onehot,36,3,mish,0.1,True,0.0445121493468469,0.0564419575775171,0.0200761538433427,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0498519668947062,0.0529208760978289,0.0065885982009536,adamw,True,
absolute,onehot,34,4,swish,0.0,True,0.0431484176393828,0.0625147729004388,0.0215376933418495,adamw,True,
absolute,onehot,35,4,mish,0.2,True,0.0458033641061158,0.0606367584320847,0.0103460593282261,adamw,True,
absolute,onehot,36,4,gelu,0.1,True,0.0426621698682285,0.0493881957614209,0.0095316780510571,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0409303627033388,0.0579334107503194,0.0090109272896019,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0498787396439026,0.0485160706039816,0.0061033611425462,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.0474644098265366,0.0592889791041865,0.0172163615130421,adamw,True,
absolute,onehot,60,4,mish,0.1,True,0.0491409895126912,0.0549010579105012,0.0056861832790742,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0496613254706146,0.0531213764187899,0.0098158667185013,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0460415543739866,0.0482131883370428,0.0104892406921623,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0499000236199047,0.0574816792348075,0.0165155135453322,adamw,True,
absolute,onehot,36,4,mish,0.0,True,0.0462922523942759,0.0586245843864095,0.0113439901926375,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0465731977984737,0.0532641507143495,0.0112554875763154,adamw,True,
absolute,onehot,48,4,mish,0.1,True,0.0447622757699225,0.0494962237456487,0.0081858291768613,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0461193359121179,0.05546653541967,0.0140506050941024,adamw,True,
absolute,onehot,34,4,mish,0.0,True,0.0465277667093408,0.0561432594374289,0.0135290633223359,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0494375404698513,0.0506862762680081,0.0118441324416933,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0432278456130654,0.04980142796158,0.0167976855824332,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0447075090711058,0.0554055203924219,0.0121313102803458,adamw,True,
absolute,onehot,37,5,mish,0.1,True,0.0436784330524192,0.0649081849854048,0.0121166156954198,adamw,True,
absolute,onehot,33,4,swish,0.0,True,0.0495545676778322,0.0613955967549133,0.026507940018025,adamw,True,
absolute,onehot,32,4,mish,0.1,True,0.0461630485256042,0.0561154595901228,0.0103165439140295,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0426200404129443,0.0535306890147122,0.0125738605406102,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.041557697686557,0.0543872923914039,0.0153816667021578,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0465371147710968,0.0508357583793679,0.0126083126145414,adamw,True,
absolute,onehot,36,4,swish,0.2,True,0.0417325877592593,0.0558487368663983,0.0186061280078101,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0498224740382488,0.0474781096103311,0.0050018596978216,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0497497882778325,0.060970011385032,0.0114095833536423,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0499185638507132,0.0581303828823289,0.013176750336815,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0462162591817104,0.0575293211431523,0.0057843594177139,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.049884839697582,0.0528625149722474,0.0143741290030902,adamw,True,
absolute,onehot,36,4,mish,0.1,True,0.0455708311918605,0.0573376749416045,0.0120587755130167,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0036945321969137,0.0669658176233521,0.0255576832157596,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0447520528217858,0.0536789092740795,0.0095911249767315,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0475303648335566,0.0577120952363273,0.0111488098720858,adamw,True,
absolute,onehot,36,4,mish,0.0,True,0.0495979068327634,0.0634382705786052,0.0180932936338105,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0233109020090659,0.0532588911121951,0.0203496962490244,adamw,True,
absolute,onehot,38,4,mish,0.1,True,0.0442777696509502,0.0505740458892726,0.0176265958662255,adamw,True,
absolute,onehot,37,4,mish,0.1,True,0.0414658850622662,0.0550715748602817,0.0137183750797596,adamw,True,
absolute,onehot,37,4,mish,0.0,True,0.045827269447628,0.0530920140675856,0.0184326276361161,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0111572089805115,0.0626422200632317,0.030555392193819,adamw,True,
absolute,onehot,36,5,mish,0.1,True,0.041010089308724,0.0600781983821483,0.0155448747717963,adamw,True,
absolute,onehot,35,4,mish,0.1,True,0.0497098605961216,0.0541348736801175,0.0108894626739506,adamw,True,
absolute,onehot,38,4,mish,0.0,True,0.0435484550558828,0.0517681338630292,0.0112041937801919,adamw,True,
absolute,onehot,39,4,mish,0.1,True,0.0394387834030473,0.0492226747537018,0.0154761374576635,adamw,True,
absolute,onehot,46,4,mish,0.1,True,0.0048327086539408,0.0649242871339517,0.0299540743571057,adamw,True,
