Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S1_uniform_all,F73,10,0.0,420.0,0.5097013888888889,0.030426517722299238,True,,,,,,,,0.2573286186403743,0.0031272586329824594,0.4353052545592245,0.10756453101571455,0.3586598658212546,6690.389618381689,16.0503076675416,9858.354613901209,2782.474482997706,9063.705519103061,1.6056608368513188,0.3638692962816434,2.069940582115231,1.3559193442260624,1.8342649374679656
S1_uniform_all,F74,10,0.0,420.0,0.3441458333333333,0.03855183373213501,True,,,,,,,,0.16813594154246647,0.0026251558890142304,0.3564909191358216,0.004001863273168212,0.28940163051290824,5036.730463980057,6.011553103537988,9816.225246635991,43.24086985643724,8685.53237023582,1.0782780922167368,0.07351663170594674,1.4933664483127318,0.35016172111262384,1.299256775057324
S1_uniform_all,F75,10,0.0,420.0,0.3930486111111111,0.03475060682468597,True,,,,,,,,0.17195605384896873,0.0019260615328883994,0.3357564554341049,0.0033597590122742154,0.2644968746946384,5878.119553104043,2.7118887485877097,9823.561991988106,47.05804242268654,8867.550472577628,1.9495798701853018,0.07232837904902141,2.7436524751371296,0.6948433861192885,2.348041449922879
S1_uniform_all,F76,10,0.0,420.0,0.43931249999999994,0.033045822911684404,True,,,,,,,,0.17278841966500086,0.002689844886952075,0.2989740620951048,0.012314257719138008,0.2517773616916004,6227.264000126348,15.816606488686222,9850.82242336839,362.82559546267447,9007.93772172552,1.087646486830222,0.07992867951929158,1.4780422399900464,0.7382690762424472,1.2861368535549085
S1_uniform_all,F77,10,0.0,420.0,0.4820277777777777,0.03178916831843905,True,,,,,,,,0.2283594455925229,0.0032628261949199915,0.37494351200162446,0.07498592876903727,0.3206493285683535,6442.578341188906,17.843690683850372,9853.544640734692,2081.4739027107335,9034.34053955554,0.9846240568192993,0.08326896350055203,1.2805735326895098,0.7967405015485846,1.134878186352306
S1_uniform_all,F78,10,0.0,420.0,0.49752083333333336,0.02789701319165233,True,,,,,,,,0.19531663918147185,0.002409302554630492,0.33448851581912087,0.07449207392328014,0.2723083812282416,6658.689127959394,12.60723149781265,9860.06967802456,2492.7085295643215,9070.979513901724,1.6515963775279725,0.19605658654431002,2.210629891668713,1.335501830156854,1.9280197074616068
S1_uniform_all,F79,10,0.0,420.0,0.46945138888888893,0.0318734574672286,True,,,,,,,,0.1914894677686102,0.0026939039716142397,0.3315328058025625,0.05129889161914985,0.27422535635781287,6424.729126431629,17.55601066155848,9858.315571242909,1683.5235634114345,9044.055869376516,1.4864301754502325,0.2145034997122265,2.002508184391018,1.1548677448839397,1.736552775515843
S1_uniform_all,F8,10,0.0,420.0,0.4630694444444445,0.049816356448906,True,,,,,,,,0.013677672870827974,0.008844998726203262,20.291798623083903,0.010677537595032753,1.1558689021937696,1.015822661013876,0.02619942290252885,9202.76834390884,0.1944800506905806,522.310189490955,3.2968646373421997,2.5265508900832914,8.127618149797444,2.8681297859239634,6.65576547475218
S1_uniform_all,F80,10,0.0,420.0,0.4303055555555555,0.034191341946778434,True,,,,,,,,0.15993947878160747,0.002065288615764514,0.30169859901324564,0.004752109166689238,0.23849134832406607,6229.245840628683,8.897584715233988,9840.955896629084,117.38283919611625,8956.016599144179,1.7182012664686894,0.05450002720147634,2.4420496671297993,0.8008706236695833,2.0789069267911833
S1_uniform_all,F81,10,0.0,420.0,0.3344861111111111,0.03992547135331536,True,,,,,,,,0.12502755923785638,0.0026290813795289037,0.2864419139600263,0.003558153587598245,0.23472261536922612,4527.928353523272,11.416729458606255,9765.791065930269,42.20696342045632,8509.16422339832,0.8640278924371256,0.024319290319477087,1.2741546244358188,0.18828601291194624,1.083160986075
S1_uniform_all,F82,10,0.0,420.0,0.49783333333333335,0.02788105564590316,True,,,,,,,,0.28357651090879643,0.0034934212424714947,0.4764904756670198,0.10981028673438756,0.39477963825626844,6595.639724069701,17.79751017166853,9857.44746780186,2505.327710283936,9043.012887021692,1.5997848276364417,0.42894591098135576,2.019304033338527,1.3516681474832994,1.8059949365733048
S1_uniform_all,F83,10,0.0,420.0,0.4309513888888889,0.0340648598660628,True,,,,,,,,0.16408028473288064,0.0023867482939291546,0.30121042357214095,0.005462535509682696,0.24551699933624058,6052.697292703515,12.51383705783074,9836.133889138739,125.36021132205356,8915.578647629978,1.4153924947058374,0.12841872324497364,1.9613579792455327,0.7236359622794514,1.6860741621920439
S1_uniform_all,F84,10,0.0,420.0,0.40392361111111114,0.03549329864994992,True,,,,,,,,0.18377734177217686,0.00237622811097398,0.3492182063094454,0.003975640199993722,0.2828847213570035,5892.003845713546,8.16124502549672,9834.493297385265,59.85888012562207,8845.639058203747,1.550234585954942,0.12354014553728589,2.1057011114185764,0.5371660894924041,1.8335504246538605
S1_uniform_all,F85,10,0.0,420.0,0.5535069444444445,0.018126201938304214,True,,,,,,,,0.16445270144842639,0.0020689137971421157,0.30259447528917915,0.08399658203672566,0.234124924845583,6946.977176606289,23.054468095240463,9867.654703397855,3510.577767934908,9155.01282899905,2.807350140954179,0.47124167136022155,3.982676859718385,2.2679122685837054,3.3646238664002284
S1_uniform_all,F86,10,0.0,420.0,0.5131805555555555,0.019402225005224188,True,,,,,,,,0.15199708989478983,0.0017854568800603082,0.2740247549960782,0.06502253980538814,0.21567588173232335,6591.107037178825,8.053258002259478,9840.60748799581,2783.1036730506867,9044.44926359237,2.187760930184874,0.12481769832481207,3.098520789425673,1.7112445193613977,2.633896132553417
S1_uniform_all,F87,10,0.0,420.0,0.49854166666666666,0.0236110053346614,True,,,,,,,,0.1476321991624721,0.0018967391305229969,0.26743209029945575,0.059539719366144085,0.20795048326023247,6639.3036258396605,15.841147735652838,9853.047823824969,2632.382301426112,9017.633473254831,2.218102577258085,0.0904868559947255,3.2207422530094068,1.6863414327495663,2.708263537597285
S1_uniform_all,F88,10,0.0,420.0,0.5249097222222222,0.022236721899977555,True,,,,,,,,0.1802419596457492,0.002256803866044708,0.32223190194080154,0.08447152934640563,0.2529808133552102,6764.424178005537,21.499208122858413,9855.46579969564,3124.961793894659,9068.449726636976,2.3565165957807857,0.35467571823323285,3.270365257731295,1.897503823170214,2.794536510083251
S1_uniform_all,F89,10,0.0,420.0,0.5629305555555556,0.021330479841792406,True,,,,,,,,0.1669530538948305,0.0032560898355508674,0.30579084761843983,0.08660679689630643,0.23626404504349438,6904.53957374323,69.18786486126622,9859.833484466144,3573.8709874951032,9119.50833025731,2.7137454598694646,1.005221434799526,3.8128253483050094,2.2022490621100754,3.244745290431972
S1_uniform_all,F9,10,0.0,420.0,0.5297916666666667,0.020100326476086776,True,,,,,,,,0.1811445151384171,0.0014116132200957005,0.4114420591033052,0.08715583785691561,0.291759877602999,6833.454537715757,11.216029246374156,9868.712581928612,3413.8811371739052,9067.212898906388,7.374057496523414,1.6709318465390413,9.79936621063483,5.575633097106126,8.953366398397222
S1_uniform_all,F90,10,0.0,420.0,0.5280347222222223,0.02035479497349316,True,,,,,,,,0.18353131412906412,0.0026964129903814856,0.3397723454272517,0.08629959738213214,0.2617270090671705,6771.344854848734,38.24613337648828,9849.087314967352,3190.2458182023556,9055.948042453514,2.655356515082139,0.7155251161557707,3.70598208153253,2.154963909259326,3.168261116803386
S1_uniform_all,F91,10,0.0,420.0,0.5494374999999999,0.022291763386675968,True,,,,,,,,0.14385953937130208,0.0037369341617907634,0.2584767513739592,0.07114127563642444,0.20307985624300492,6779.389960287822,86.39133517984389,9873.556362008507,3349.470324387577,9083.573681146387,2.2205438135860134,0.9175152363981481,3.2088191983822827,1.7628133449808885,2.695336513871835
